,GEOID,BEDROOMS BY GROSS RENT_Estimate!!Total,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!No cash rent,YEAR
370,13121009404,1091.0,45.0,45.0,0.0,0.0,0.0,33.0,0.0,12.0,0.0,408.0,396.0,0.0,0.0,0.0,44.0,352.0,0.0,12.0,496.0,476.0,0.0,0.0,0.0,0.0,87.0,389.0,20.0,142.0,142.0,0.0,0.0,79.0,0.0,0.0,63.0,0.0,2015.0
371,13121009404,1033.0,45.0,45.0,0.0,0.0,0.0,33.0,0.0,12.0,0.0,433.0,421.0,0.0,0.0,0.0,22.0,369.0,30.0,12.0,454.0,436.0,0.0,0.0,0.0,0.0,101.0,335.0,18.0,101.0,101.0,0.0,0.0,51.0,0.0,0.0,50.0,0.0,2016.0
372,13121009404,999.0,54.0,54.0,0.0,0.0,0.0,41.0,0.0,13.0,0.0,425.0,425.0,0.0,11.0,0.0,12.0,355.0,47.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,73.0,377.0,0.0,70.0,70.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,2017.0
373,13121009502,1141.0,35.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,792.0,792.0,36.0,128.0,95.0,70.0,131.0,332.0,0.0,249.0,249.0,0.0,0.0,0.0,29.0,44.0,176.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,20.0,45.0,0.0,2012.0
374,13121009502,1050.0,39.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,662.0,662.0,0.0,163.0,49.0,58.0,76.0,316.0,0.0,324.0,324.0,0.0,0.0,0.0,27.0,87.0,210.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,2013.0
375,13121009502,1003.0,37.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,584.0,584.0,0.0,124.0,30.0,79.0,71.0,280.0,0.0,351.0,351.0,0.0,0.0,0.0,28.0,84.0,239.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,2014.0
376,13121009502,789.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,431.0,431.0,44.0,39.0,46.0,33.0,150.0,119.0,0.0,278.0,278.0,0.0,0.0,0.0,80.0,102.0,96.0,0.0,46.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,2015.0
377,13121009502,988.0,55.0,55.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,493.0,493.0,62.0,77.0,47.0,7.0,193.0,107.0,0.0,380.0,380.0,0.0,0.0,0.0,68.0,192.0,120.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,2016.0
378,13121009502,1110.0,63.0,63.0,0.0,13.0,0.0,0.0,50.0,0.0,0.0,518.0,518.0,55.0,50.0,13.0,17.0,142.0,241.0,0.0,459.0,459.0,0.0,0.0,0.0,37.0,261.0,161.0,0.0,70.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,28.0,2017.0
379,13121010114,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,665.0,0.0,0.0,0.0,15.0,528.0,122.0,0.0,746.0,730.0,0.0,0.0,0.0,16.0,282.0,432.0,16.0,136.0,136.0,0.0,0.0,0.0,12.0,0.0,124.0,0.0,2012.0
380,13121010114,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,595.0,0.0,0.0,0.0,18.0,479.0,98.0,0.0,906.0,883.0,0.0,0.0,0.0,20.0,450.0,413.0,23.0,95.0,95.0,0.0,0.0,0.0,6.0,0.0,89.0,0.0,2013.0
381,13121010114,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,0.0,0.0,0.0,40.0,435.0,102.0,0.0,949.0,929.0,0.0,0.0,0.0,90.0,410.0,429.0,20.0,106.0,106.0,0.0,0.0,0.0,15.0,0.0,91.0,0.0,2014.0
382,13121010114,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,668.0,0.0,0.0,49.0,418.0,201.0,0.0,14.0,893.0,859.0,0.0,0.0,52.0,392.0,335.0,80.0,34.0,116.0,116.0,0.0,0.0,21.0,0.0,80.0,15.0,0.0,2015.0
383,13121010114,1769.0,49.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,757.0,743.0,0.0,0.0,27.0,438.0,278.0,0.0,14.0,847.0,813.0,0.0,0.0,44.0,287.0,391.0,91.0,34.0,116.0,100.0,0.0,0.0,0.0,0.0,53.0,47.0,16.0,2016.0
384,13121010114,1692.0,42.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,764.0,753.0,0.0,0.0,24.0,289.0,440.0,0.0,11.0,715.0,715.0,0.0,0.0,37.0,224.0,239.0,215.0,0.0,171.0,155.0,0.0,0.0,0.0,0.0,38.0,117.0,16.0,2017.0
385,13121011800,1176.0,47.0,47.0,0.0,0.0,0.0,14.0,0.0,33.0,0.0,308.0,308.0,0.0,0.0,19.0,60.0,109.0,120.0,0.0,514.0,514.0,0.0,0.0,77.0,169.0,59.0,209.0,0.0,307.0,307.0,0.0,0.0,49.0,83.0,33.0,142.0,0.0,2012.0
386,13121011800,1133.0,87.0,87.0,0.0,0.0,0.0,29.0,58.0,0.0,0.0,324.0,324.0,0.0,0.0,23.0,47.0,100.0,154.0,0.0,457.0,457.0,0.0,0.0,46.0,90.0,119.0,202.0,0.0,265.0,265.0,0.0,0.0,31.0,90.0,44.0,100.0,0.0,2013.0
387,13121011800,1195.0,150.0,150.0,0.0,0.0,0.0,97.0,53.0,0.0,0.0,315.0,315.0,0.0,0.0,1.0,72.0,75.0,167.0,0.0,469.0,469.0,0.0,0.0,52.0,127.0,120.0,170.0,0.0,261.0,261.0,0.0,0.0,7.0,86.0,48.0,120.0,0.0,2014.0
388,13121011800,1245.0,209.0,209.0,0.0,0.0,114.0,95.0,0.0,0.0,0.0,349.0,349.0,0.0,27.0,115.0,74.0,133.0,0.0,0.0,461.0,461.0,8.0,35.0,144.0,138.0,125.0,11.0,0.0,226.0,226.0,0.0,8.0,90.0,52.0,52.0,24.0,0.0,2015.0
389,13121011800,1112.0,226.0,226.0,0.0,12.0,113.0,96.0,0.0,5.0,0.0,328.0,328.0,0.0,22.0,110.0,74.0,117.0,5.0,0.0,383.0,383.0,8.0,36.0,98.0,101.0,113.0,27.0,0.0,175.0,175.0,0.0,10.0,37.0,26.0,71.0,31.0,0.0,2016.0
390,13121011800,971.0,213.0,213.0,0.0,11.0,92.0,106.0,0.0,4.0,0.0,230.0,230.0,0.0,10.0,89.0,10.0,115.0,6.0,0.0,388.0,376.0,13.0,0.0,72.0,149.0,108.0,34.0,12.0,140.0,140.0,0.0,10.0,10.0,34.0,50.0,36.0,0.0,2017.0
391,13089020600,403.0,45.0,45.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,53.0,53.0,0.0,0.0,24.0,9.0,0.0,20.0,0.0,119.0,119.0,11.0,32.0,0.0,7.0,15.0,54.0,0.0,186.0,162.0,0.0,55.0,0.0,3.0,7.0,97.0,24.0,2012.0
392,13089020600,424.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,69.0,69.0,0.0,0.0,24.0,20.0,0.0,25.0,0.0,136.0,136.0,12.0,16.0,4.0,21.0,37.0,46.0,0.0,197.0,192.0,0.0,36.0,0.0,6.0,20.0,130.0,5.0,2013.0
393,13089020600,501.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,95.0,95.0,0.0,0.0,24.0,20.0,10.0,41.0,0.0,166.0,166.0,0.0,4.0,20.0,13.0,57.0,72.0,0.0,217.0,213.0,0.0,9.0,0.0,13.0,29.0,162.0,4.0,2014.0
394,13089020600,568.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,120.0,120.0,0.0,0.0,19.0,35.0,57.0,9.0,0.0,227.0,227.0,30.0,14.0,15.0,68.0,90.0,10.0,0.0,208.0,202.0,9.0,0.0,7.0,33.0,114.0,39.0,6.0,2015.0
395,13089020600,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,20.0,41.0,49.0,24.0,0.0,281.0,281.0,35.0,22.0,16.0,74.0,116.0,18.0,0.0,284.0,278.0,0.0,0.0,0.0,72.0,155.0,51.0,6.0,2016.0
396,13089020600,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,5.0,15.0,57.0,29.0,0.0,253.0,253.0,42.0,8.0,14.0,52.0,77.0,60.0,0.0,242.0,219.0,0.0,0.0,0.0,91.0,72.0,56.0,23.0,2017.0
397,13089020400,414.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,36.0,56.0,36.0,0.0,237.0,237.0,0.0,0.0,0.0,9.0,51.0,177.0,0.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,2012.0
398,13089020400,435.0,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,148.0,148.0,0.0,0.0,0.0,45.0,71.0,32.0,0.0,240.0,240.0,0.0,0.0,0.0,11.0,65.0,164.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2013.0
399,13089020400,474.0,47.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,190.0,190.0,0.0,0.0,0.0,56.0,95.0,39.0,0.0,184.0,184.0,0.0,0.0,0.0,7.0,54.0,123.0,0.0,53.0,53.0,0.0,0.0,0.0,16.0,0.0,37.0,0.0,2014.0
400,13089020400,492.0,49.0,49.0,0.0,0.0,41.0,8.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,71.0,72.0,49.0,0.0,0.0,208.0,208.0,0.0,0.0,10.0,74.0,110.0,14.0,0.0,43.0,43.0,0.0,0.0,22.0,0.0,5.0,16.0,0.0,2015.0
401,13089020400,549.0,36.0,36.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,214.0,214.0,0.0,0.0,74.0,91.0,49.0,0.0,0.0,233.0,233.0,0.0,0.0,0.0,96.0,111.0,26.0,0.0,66.0,66.0,0.0,0.0,29.0,0.0,23.0,14.0,0.0,2016.0
402,13089020400,549.0,42.0,42.0,0.0,0.0,27.0,15.0,0.0,0.0,0.0,213.0,213.0,0.0,0.0,54.0,114.0,37.0,8.0,0.0,228.0,222.0,0.0,0.0,0.0,106.0,97.0,19.0,6.0,66.0,66.0,0.0,0.0,0.0,35.0,18.0,13.0,0.0,2017.0
403,13089020500,685.0,38.0,38.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,194.0,184.0,34.0,15.0,16.0,44.0,18.0,57.0,10.0,240.0,217.0,7.0,0.0,5.0,29.0,120.0,56.0,23.0,213.0,213.0,0.0,0.0,0.0,31.0,0.0,182.0,0.0,2012.0
404,13089020500,745.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,226.0,226.0,53.0,19.0,20.0,54.0,15.0,65.0,0.0,308.0,281.0,7.0,0.0,8.0,35.0,135.0,96.0,27.0,198.0,198.0,0.0,0.0,0.0,18.0,40.0,140.0,0.0,2013.0
405,13089020500,679.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,234.0,234.0,50.0,8.0,19.0,90.0,0.0,67.0,0.0,256.0,256.0,7.0,0.0,9.0,36.0,39.0,165.0,0.0,180.0,180.0,0.0,0.0,23.0,49.0,29.0,79.0,0.0,2014.0
406,13089020500,674.0,17.0,17.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,153.0,153.0,33.0,7.0,67.0,0.0,46.0,0.0,0.0,329.0,329.0,19.0,21.0,44.0,48.0,188.0,9.0,0.0,175.0,175.0,0.0,28.0,39.0,28.0,71.0,9.0,0.0,2015.0
407,13089020500,772.0,11.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,217.0,217.0,85.0,21.0,90.0,5.0,16.0,0.0,0.0,326.0,326.0,14.0,11.0,57.0,49.0,158.0,37.0,0.0,218.0,218.0,0.0,19.0,62.0,0.0,118.0,19.0,0.0,2016.0
408,13089020500,681.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,219.0,219.0,85.0,11.0,94.0,5.0,24.0,0.0,0.0,275.0,275.0,12.0,25.0,10.0,55.0,158.0,15.0,0.0,175.0,175.0,0.0,7.0,49.0,0.0,80.0,39.0,0.0,2017.0
409,13089020801,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,8.0,24.0,43.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2012.0
410,13089020801,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,26.0,53.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2013.0
411,13089020801,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,19.0,46.0,0.0,106.0,106.0,0.0,0.0,0.0,21.0,0.0,85.0,0.0,2014.0
412,13089020801,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,37.0,36.0,0.0,0.0,75.0,75.0,0.0,0.0,19.0,0.0,6.0,50.0,0.0,2015.0
413,13089020801,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,133.0,123.0,0.0,0.0,20.0,0.0,4.0,99.0,10.0,2016.0
414,13089020801,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,10.0,27.0,4.0,0.0,137.0,126.0,0.0,0.0,18.0,0.0,0.0,108.0,11.0,2017.0
415,13089020900,711.0,22.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,229.0,229.0,22.0,95.0,0.0,37.0,45.0,30.0,0.0,204.0,204.0,0.0,0.0,0.0,41.0,114.0,49.0,0.0,256.0,256.0,0.0,0.0,0.0,0.0,95.0,161.0,0.0,2012.0
416,13089020900,753.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,226.0,226.0,12.0,91.0,0.0,36.0,56.0,31.0,0.0,224.0,224.0,0.0,0.0,0.0,101.0,84.0,39.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,111.0,163.0,0.0,2013.0
417,13089020900,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,13.0,64.0,0.0,0.0,45.0,32.0,0.0,303.0,303.0,0.0,0.0,0.0,82.0,125.0,96.0,0.0,288.0,288.0,0.0,0.0,0.0,22.0,88.0,178.0,0.0,2014.0
418,13089020900,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,104.0,14.0,0.0,26.0,44.0,0.0,0.0,433.0,433.0,0.0,0.0,109.0,137.0,145.0,42.0,0.0,260.0,260.0,0.0,0.0,21.0,42.0,147.0,50.0,0.0,2015.0
419,13089020900,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,105.0,13.0,0.0,21.0,13.0,0.0,0.0,389.0,389.0,0.0,0.0,50.0,147.0,145.0,47.0,0.0,253.0,253.0,0.0,0.0,50.0,0.0,82.0,121.0,0.0,2016.0
420,13089020900,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,63.0,14.0,0.0,16.0,56.0,0.0,0.0,437.0,437.0,0.0,0.0,50.0,162.0,147.0,78.0,0.0,238.0,238.0,0.0,0.0,50.0,0.0,51.0,137.0,0.0,2017.0
421,13121001002,399.0,45.0,45.0,0.0,0.0,0.0,0.0,35.0,10.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,8.0,107.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,63.0,101.0,0.0,75.0,75.0,0.0,0.0,11.0,0.0,0.0,64.0,0.0,2012.0
422,13121001002,433.0,86.0,86.0,0.0,0.0,0.0,14.0,51.0,21.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,7.0,93.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,71.0,122.0,0.0,54.0,54.0,0.0,0.0,7.0,0.0,0.0,47.0,0.0,2013.0
423,13121001002,440.0,89.0,89.0,0.0,0.0,0.0,13.0,55.0,21.0,0.0,148.0,148.0,0.0,0.0,0.0,0.0,32.0,116.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,70.0,82.0,0.0,51.0,51.0,0.0,0.0,9.0,0.0,0.0,42.0,0.0,2014.0
424,13121001002,494.0,103.0,103.0,0.0,0.0,19.0,52.0,32.0,0.0,0.0,181.0,181.0,0.0,0.0,9.0,43.0,125.0,4.0,0.0,165.0,165.0,0.0,0.0,0.0,56.0,61.0,48.0,0.0,45.0,40.0,0.0,0.0,0.0,0.0,8.0,32.0,5.0,2015.0
425,13121001002,467.0,126.0,126.0,0.0,0.0,29.0,39.0,51.0,7.0,0.0,178.0,178.0,0.0,0.0,8.0,34.0,129.0,7.0,0.0,141.0,141.0,0.0,0.0,0.0,27.0,60.0,54.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2016.0
426,13121001002,486.0,138.0,138.0,0.0,0.0,22.0,44.0,63.0,9.0,0.0,190.0,190.0,0.0,0.0,10.0,38.0,120.0,22.0,0.0,147.0,147.0,0.0,0.0,0.0,29.0,39.0,79.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2017.0
427,13121000700,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,7.0,9.0,9.0,25.0,0.0,68.0,47.0,0.0,0.0,0.0,0.0,8.0,39.0,21.0,2012.0
428,13121000700,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,4.0,9.0,9.0,22.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,2013.0
429,13121000700,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,3.0,15.0,0.0,25.0,0.0,93.0,87.0,0.0,0.0,0.0,0.0,12.0,75.0,6.0,2014.0
430,13121000700,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,3.0,13.0,0.0,16.0,0.0,0.0,90.0,84.0,0.0,0.0,0.0,0.0,58.0,26.0,6.0,2015.0
431,13121000700,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,65.0,17.0,0.0,2016.0
432,13121000700,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,13.0,0.0,15.0,3.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,69.0,25.0,0.0,2017.0
433,13121008700,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,13.0,0.0,9.0,18.0,106.0,0.0,0.0,776.0,776.0,85.0,242.0,50.0,117.0,170.0,112.0,0.0,365.0,344.0,0.0,41.0,33.0,13.0,69.0,188.0,21.0,2012.0
434,13121008700,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,12.0,0.0,35.0,77.0,126.0,0.0,0.0,693.0,693.0,75.0,148.0,16.0,180.0,169.0,105.0,0.0,392.0,366.0,0.0,8.0,41.0,12.0,55.0,250.0,26.0,2013.0
435,13121008700,1438.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,306.0,306.0,15.0,34.0,50.0,86.0,121.0,0.0,0.0,733.0,733.0,58.0,44.0,32.0,206.0,256.0,137.0,0.0,378.0,340.0,0.0,9.0,29.0,31.0,0.0,271.0,38.0,2014.0
436,13121008700,1515.0,34.0,34.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,333.0,333.0,70.0,34.0,131.0,98.0,0.0,0.0,0.0,744.0,736.0,95.0,34.0,207.0,297.0,71.0,32.0,8.0,404.0,354.0,10.0,0.0,58.0,10.0,267.0,9.0,50.0,2015.0
437,13121008700,1535.0,76.0,76.0,0.0,18.0,42.0,16.0,0.0,0.0,0.0,356.0,356.0,65.0,35.0,166.0,90.0,0.0,0.0,0.0,776.0,769.0,90.0,18.0,269.0,221.0,171.0,0.0,7.0,327.0,303.0,9.0,0.0,69.0,10.0,186.0,29.0,24.0,2016.0
438,13121008700,1726.0,98.0,98.0,0.0,35.0,46.0,17.0,0.0,0.0,0.0,459.0,459.0,130.0,29.0,193.0,107.0,0.0,0.0,0.0,766.0,757.0,35.0,56.0,317.0,189.0,160.0,0.0,9.0,403.0,360.0,0.0,0.0,58.0,89.0,185.0,28.0,43.0,2017.0
439,13089020100,135.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2012.0
440,13089020100,153.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,17.0,73.0,0.0,2013.0
441,13089020100,182.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,66.0,66.0,0.0,0.0,0.0,0.0,26.0,40.0,0.0,2014.0
442,13089020100,160.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,6.0,44.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,63.0,63.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,2015.0
443,13089020100,223.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,6.0,41.0,0.0,91.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,6.0,69.0,69.0,0.0,0.0,0.0,26.0,0.0,43.0,0.0,2016.0
444,13089020100,205.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,90.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,6.0,64.0,64.0,0.0,0.0,6.0,18.0,0.0,40.0,0.0,2017.0
445,13089020200,537.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,332.0,332.0,0.0,26.0,0.0,96.0,98.0,112.0,0.0,108.0,78.0,0.0,0.0,0.0,0.0,45.0,33.0,30.0,64.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,2012.0
