"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic"," %Black Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","% Hispanic","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031207",="13067031207",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031208",="13067031208",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031209",="13067031209",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031211",="13067031211",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031212",="13067031212",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031306",="13067031306",38,96,41,100,5,7,2.3,95,411,634,16877,7284,5,33,18,13,31,29,-1,66,27,90,68,-1,41,78,39,46,83,29,2,56,27,15,-1,73,68,2,-1,-1,5,35,98,71,183,29,29,41,22,15,55,86,="NA",="12060",="04252",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031307",="13067031307",10,98,11,100,5,-1,3.5,38,550,854,20866,6040,10,10,-1,30,50,64,-1,27,30,82,55,-1,82,100,82,18,-1,11,-1,73,27,-1,-1,100,100,-1,-1,-1,0,-1,134,91,224,-1,9,91,9,13,37,95,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031308",="13067031308",35,98,39,100,4,3,2.9,115,445,854,16535,5608,11,25,8,17,39,38,-1,54,24,92,72,-1,62,90,59,23,75,16,5,56,28,10,-1,100,92,-1,3,-1,5,-1,139,100,188,13,33,54,26,16,70,71,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031309",="13067031309",69,97,74,100,5,1,2.8,205,418,712,15852,5722,6,30,19,14,31,46,-1,49,24,95,68,3,53,78,54,32,100,17,3,77,14,7,-1,80,80,-1,-1,-1,0,33,127,80,203,20,22,58,19,15,76,81,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031310",="13067031310",259,98,289,100,5,2,2.4,687,358,854,13751,5785,10,29,20,16,25,34,-1,53,22,92,74,2,48,93,49,29,89,19,3,62,22,13,0,98,98,-1,-1,-1,1,43,134,100,136,15,57,28,25,28,96,19,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031311",="13067031311",97,98,108,100,5,1,2.5,268,393,854,14556,5866,14,26,19,11,30,41,3,45,23,91,71,1,61,93,60,21,50,13,3,70,19,7,-1,100,97,-1,-1,-1,3,1,126,99,139,14,45,41,26,26,92,48,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031312",="13067031312",44,98,48,100,5,6,2.8,136,374,734,13219,4666,13,20,15,23,30,40,-1,44,21,96,75,4,60,79,60,30,75,16,2,77,13,8,-1,92,88,2,-1,-1,4,22,146,81,196,15,23,63,21,6,71,66,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031313",="13067031313",12,98,13,100,6,-1,3.4,44,595,854,21719,6417,17,17,8,-1,58,62,-1,31,32,69,54,-1,77,85,69,-1,100,9,-1,85,8,8,-1,92,85,-1,-1,-1,8,-1,153,92,210,-1,8,92,31,4,49,81,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031404",="13067031404",13,98,14,100,7,-1,2.2,31,479,854,17265,7797,-1,15,23,23,38,50,-1,43,30,86,57,7,36,93,43,27,100,29,-1,64,14,21,-1,100,93,-1,-1,-1,7,-1,181,100,184,7,7,86,64,11,53,95,="NA",="12060",="48288",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031405",="13067031405",34,98,36,100,5,-1,3.4,122,461,696,18146,5355,6,26,15,15,38,56,-1,39,26,94,67,8,58,81,67,35,50,15,-1,83,11,6,-1,83,83,-1,-1,-1,0,-1,149,81,230,19,6,75,17,23,67,84,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031406",="13067031406",245,98,273,100,4,4,2.3,640,347,854,13422,5726,8,29,21,20,22,36,0,50,22,94,77,1,51,91,50,27,81,19,1,59,23,17,0,97,95,0,0,0,1,13,124,89,119,22,44,35,23,24,76,31,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031408",="13067031408",64,97,70,100,5,3,2.9,200,329,770,12095,4233,16,36,18,5,25,31,-1,56,18,94,80,10,43,86,50,25,90,17,-1,67,19,14,-1,90,87,-1,-1,1,1,6,113,89,179,13,33,54,26,6,67,87,="NA",="12060",="04252",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031409",="13067031409",43,98,48,100,5,-1,3.2,152,402,778,14326,4524,12,16,23,19,30,42,-1,48,22,94,73,2,60,98,63,34,50,17,-1,75,17,8,-1,94,92,-1,-1,-1,2,-1,130,88,214,8,29,63,27,20,64,89,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031503",="13067031503",63,97,71,100,5,3,2.7,189,410,821,15985,6005,1,37,24,7,30,37,-1,58,25,87,72,1,44,87,44,26,88,21,-1,51,15,34,1,94,90,3,-1,-1,4,-1,141,90,173,27,21,52,34,17,71,92,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031505",="13067031505",29,98,32,100,5,-1,3.8,120,501,854,18683,4982,14,7,17,14,48,59,-1,31,26,91,66,3,78,97,81,10,100,7,-1,88,6,6,-1,100,100,-1,-1,-1,0,-1,132,100,227,3,-1,97,28,9,57,95,="NA",="12060",="62524",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031506",="13067031506",26,98,29,100,5,-1,4,115,502,854,18895,4765,4,20,16,8,52,52,-1,34,25,93,59,3,79,97,83,7,100,9,-1,86,10,3,-1,100,93,3,-1,-1,7,-1,132,100,219,-1,3,97,21,19,51,87,="NA",="12060",="62524",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031507",="13067031507",44,98,49,100,4,4,3.3,160,470,854,18392,5633,11,27,2,11,49,61,-1,31,27,86,57,6,61,94,65,11,50,6,-1,80,16,4,-1,98,98,-1,-1,-1,0,3,118,98,204,2,12,86,22,28,76,77,="NA",="12060",="62524",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031508",="13067031508",22,98,24,100,5,-1,2.6,63,455,854,16822,6408,10,24,14,10,43,54,-1,33,28,88,63,4,46,100,50,14,67,8,-1,75,13,13,-1,92,88,-1,-1,-1,4,-1,127,96,196,-1,29,71,50,6,51,95,="NA",="12060",="62524",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 031509",="13067031509",22,98,25,100,5,-1,3.2,79,450,854,16724,5292,15,15,15,5,50,56,-1,24,24,88,64,4,72,92,72,12,-1,6,4,76,20,-1,-1,96,92,-1,-1,-1,4,-1,133,96,213,-1,-1,100,48,5,57,92,="NA",="12060",="62524",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Cobb County 999999",="13067999999",111,99,110,100,6,14,1,115,297,320,13243,12667,-1,35,39,16,10,2,-1,98,25,97,76,-1,1,83,1,67,1,3,-1,2,1,97,12,35,26,-1,-1,7,2,-1,78,59,48,98,1,1,2,10,35,54,="NA",="12060",="XXXXX",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010100",="13069010100",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="20060",="11504",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010200",="13069010200",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010300",="13069010300",20,90,18,100,7,11,2.8,51,235,526,11182,3947,17,44,6,22,11,44,-1,56,26,94,61,-1,78,89,78,12,100,6,22,61,11,6,-1,89,89,-1,-1,-1,0,-1,40,100,148,17,33,50,6,30,41,42,="NA",="20060",="55440",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010400",="13069010400",187,93,86,49,6,35,2.4,209,202,540,9157,3768,27,36,24,8,5,27,-1,73,23,95,79,2,59,93,62,22,60,13,24,51,13,12,-1,73,70,1,-1,-1,3,3,66,90,126,15,53,31,19,22,35,58,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010500",="13069010500",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010600",="13069010600",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="20060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010700",="13069010700",123,91,113,100,6,29,1.7,189,276,448,14167,8470,1,38,29,11,21,35,-1,65,38,76,47,1,26,69,25,36,46,26,6,36,23,35,1,81,78,-1,-1,-1,3,2,64,100,159,65,15,20,12,21,50,53,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010801",="13069010801",194,92,178,100,4,18,2.5,444,328,453,17389,6971,2,28,22,18,30,48,-1,52,42,73,43,3,48,83,48,28,43,15,5,51,22,22,3,97,96,1,-1,-1,1,4,73,100,192,13,34,53,38,29,54,42,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 010802",="13069010802",73,85,63,100,5,22,2,128,282,552,13943,6863,5,35,24,18,18,35,-1,63,36,83,48,-1,40,86,38,29,73,24,6,57,13,24,2,79,75,-1,-1,-1,5,7,73,89,155,27,38,35,29,28,54,58,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Coffee County 999999",="13069999999",49,94,46,100,3,30,3,139,283,469,15192,5027,7,41,15,17,20,41,-1,59,34,85,57,9,72,74,65,32,50,14,22,65,9,4,-1,83,76,-1,-1,-1,7,3,37,100,169,9,33,59,17,22,35,58,="NA",="20060",="23872",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970100",="13071970100",13,96,12,99,10,33,1.8,22,221,520,9348,5099,17,58,17,-1,8,42,-1,58,25,92,75,-1,58,100,58,18,100,14,8,67,17,8,-1,92,92,-1,-1,-1,0,6,56,100,160,33,42,25,17,16,34,40,="NA",="34220",="55860",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970200",="13071970200",37,95,35,100,3,29,1.9,67,274,502,12486,6523,6,23,51,11,9,43,-1,57,33,86,51,-1,37,89,37,36,-1,13,6,46,20,29,-1,69,63,3,3,-1,3,2,76,100,175,17,31,51,57,24,24,67,="NA",="34220",="23284",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970300",="13071970300",350,96,338,100,5,22,2.5,861,270,491,13125,5153,8,38,22,13,18,42,1,55,32,84,57,2,58,90,59,20,27,10,12,57,14,17,1,96,94,1,-1,-1,2,3,87,100,163,15,41,44,23,42,66,56,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970400",="13071970400",63,89,57,100,5,14,2.5,140,212,514,9903,4032,20,32,24,10,14,40,-1,47,24,88,68,5,70,88,70,6,43,6,28,54,5,12,2,79,65,-1,-1,-1,14,-1,68,100,81,7,72,21,12,30,45,44,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970500",="13071970500",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="34220",="07304",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970600",="13071970600",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="34220",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970701",="13071970701",114,87,94,95,6,7,1.9,181,251,577,10623,5517,19,37,23,13,7,27,-1,73,28,91,64,2,37,83,38,23,70,20,10,41,28,21,2,88,85,-1,-1,-1,3,-1,113,94,177,33,55,12,26,25,38,49,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970702",="13071970702",183,96,174,100,6,18,1.9,324,277,580,13292,7138,4,39,29,15,13,34,1,66,35,85,47,3,35,78,36,31,14,15,7,36,17,40,2,64,53,1,1,1,10,5,69,79,170,40,38,22,19,40,72,57,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970800",="13071970800",18,80,15,100,6,-1,3.5,52,373,666,16049,4629,20,20,13,7,40,53,7,40,35,60,53,7,80,93,80,7,-1,6,-1,87,7,7,-1,87,87,-1,-1,-1,0,-1,130,93,188,7,13,80,13,27,59,77,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 970900",="13071970900",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="34220",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Colquitt County 999999",="13071999999",49,94,46,99,5,26,2.4,109,247,480,11363,4796,2,51,26,9,12,39,-1,54,28,89,65,2,65,87,65,10,50,6,15,52,24,9,-1,87,80,2,-1,-1,7,-1,51,98,113,17,48,35,15,37,55,57,="NA",="34220",="53060",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030102",="13073030102",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="28044",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030103",="13073030103",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030105",="13073030105",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="50036",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030106",="13073030106",11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="50036",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030201",="13073030201",61,77,49,100,6,16,2.8,138,291,668,11976,4252,9,26,37,12,16,51,-1,37,22,96,78,2,73,94,76,20,100,12,2,73,18,6,-1,94,90,-1,-1,2,2,18,97,98,93,10,45,45,8,9,24,62,="NA",="12260",="28044",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030202",="13073030202",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="50036",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030203",="13073030203",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="50036",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030302",="13073030302",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030304",="13073030304",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030306",="13073030306",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030307",="13073030307",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="28044",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030308",="13073030308",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030309",="13073030309",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030401",="13073030401",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030402",="13073030402",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030503",="13073030503",80,96,75,99,6,15,2.2,162,301,392,13849,6412,4,30,28,15,23,23,1,71,27,96,60,1,37,85,36,40,20,17,-1,35,19,47,1,57,53,-1,-1,-1,4,42,85,100,55,41,35,24,17,12,26,81,="NA",="12260",="36696",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030504",="13073030504",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Columbia County 030505",="13073030505",11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12260",="35716",="NA",="NA",="GA",="NA",="NA"
